# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
9.219006508417e-04 6.340796788857e+01 5.474709422088e+04 5.474709405444e+04 3.423332229537e+05 2.276339127775e+12 3.594446335229e-03
9.223603795098e-04 6.356322798762e+01 5.465512530548e+04 5.465512517825e+04 3.422894771853e+05 2.275003614568e+12 3.623594732128e-03
9.228177973688e-04 6.375552980604e+01 5.452737004646e+04 5.452736994545e+04 3.421547055480e+05 2.272396904688e+12 3.652692427167e-03
9.232731691965e-04 6.397046759754e+01 5.436869390303e+04 5.436869405105e+04 3.419074164840e+05 2.268381934426e+12 3.681735153729e-03
9.237258015668e-04 6.417301474471e+01 5.419496648968e+04 5.419496659721e+04 3.415440787557e+05 2.262939648443e+12 3.710729395163e-03
9.241767964158e-04 6.432609204851e+01 5.402544928948e+04 5.402544931730e+04 3.410751658905e+05 2.256243312584e+12 3.739704369157e-03
9.246266793621e-04 6.440510007555e+01 5.387673576322e+04 5.387673575177e+04 3.405293027763e+05 2.248687011550e+12 3.768703688226e-03
9.250773250707e-04 6.439683979985e+01 5.376482610665e+04 5.376482601033e+04 3.399566786237e+05 2.240971113477e+12 3.797747239173e-03
9.255286972573e-04 6.434330850298e+01 5.368183953939e+04 5.368183953328e+04 3.394110197386e+05 2.233841141990e+12 3.826830120170e-03
9.259813159184e-04 6.431334286952e+01 5.360817537743e+04 5.360817527790e+04 3.389578150634e+05 2.228045837330e+12 3.855960773973e-03
9.264345949297e-04 6.440814150691e+01 5.352492218569e+04 5.352492232797e+04 3.387333942449e+05 2.225329266844e+12 3.885113960863e-03
9.268865799489e-04 6.464147597617e+01 5.342124743455e+04 5.342124738872e+04 3.387107627206e+05 2.225346665774e+12 3.914221159415e-03
9.273351683807e-04 6.493923072519e+01 5.329544673223e+04 5.329544677048e+04 3.387228055677e+05 2.225747320136e+12 3.943259542403e-03
9.277809047712e-04 6.527473557911e+01 5.316149104308e+04 5.316149097848e+04 3.387772999087e+05 2.226649182186e+12 3.972256418878e-03
9.282236247251e-04 6.562010983891e+01 5.303215635833e+04 5.303215641263e+04 3.388792286533e+05 2.228076950928e+12 4.001230211279e-03
9.286639813912e-04 6.593626886894e+01 5.292352677624e+04 5.292352691471e+04 3.390241868665e+05 2.229977846211e+12 4.030220860986e-03
9.291029783859e-04 6.620025672474e+01 5.284545435155e+04 5.284545445491e+04 3.392098560619e+05 2.232374665885e+12 4.059276148448e-03
9.295417812337e-04 6.639773839954e+01 5.280464488572e+04 5.280464492287e+04 3.394349327607e+05 2.235335816873e+12 4.088325528248e-03
9.299779895083e-04 6.656577578711e+01 5.278584897504e+04 5.278584900989e+04 3.396973560189e+05 2.238924370140e+12 4.117380828577e-03
9.304147613796e-04 6.677167085590e+01 5.276080313524e+04 5.276080293580e+04 3.399950539497e+05 2.243174784038e+12 4.146509992322e-03
9.308504901773e-04 6.704462521000e+01 5.271685382324e+04 5.271685376741e+04 3.403255169780e+05 2.248059146478e+12 4.175647473451e-03
